lens_id,name,graphic_dia,per_package,price,review_cnt,bc,dia,per,url,product_image,demonstration_image
278,안나수이 컬러렌즈 Brown,,2,15000,2,8.7,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/annasui-monthly/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/annamonthly.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Monthly-Brown.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Monthly-Grey.jpg']"
279,데일리스 아쿠아 컴포트 플러스 멀티포컬,,30,35000,4,8.7,14,"[4.0, 3.75, 3.5, 3.25, 3.0, 2.75, 2.5, 2.25, 2.0, 1.75, 1.5, 1.25, 1.0, 0.75, 0.5, 0.25, 0.0, -0.25, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.25, -6.5, -6.75, -7.0, -7.25, -7.5, -7.75, -8.0, -8.25, -8.5, -8.75, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/comfort-multi-30/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/aquamulti-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/dailies-aquacomfort-plus-30-multifocal_rx_productPageLargeRWD__12384.1504085867-510x357.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/dailies-aquacomfort-plus-30-multifocal_rx_productPageLargeRWD__12384.1504085867-1144x800.jpg']
280,바슈롬 울트라,,6,36000,4,8.5,14.2,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%ec%9a%b8%ed%8a%b8%eb%9d%bc-6%ea%b0%9c%eb%93%a4%ec%9d%b4-%ed%95%9c%eb%8b%ac%ec%b0%a9%ec%9a%a9-4%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-1%eb%b0%95%ec%8a%a4-50/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ultraplus-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-15.03.51.png']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/%E1%84%89%E1%85%A1%E1%86%BC%E1%84%83%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-15.03.51-1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/ultra.jpg']"
281,LENSME 악마 홀로리스 1일용 Classic Black,,30,38000,4,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lensme-holoris/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/black-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ginger-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mild-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mousse-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-2.jpg']"
282,LENSME 악마 홀로리스 1일용 Ginger Brown,,30,38000,4,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lensme-holoris/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/black-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ginger-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mild-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mousse-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-2.jpg']"
283,LENSME 악마 홀로리스 1일용 Mild Gray,,30,38000,4,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lensme-holoris/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/black-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ginger-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mild-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mousse-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-2.jpg']"
284,LENSME 악마 홀로리스 1일용 Mousse Choco,,30,38000,4,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lensme-holoris/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/black-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ginger-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mild-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mousse-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-2.jpg']"
285,I-DOL Pro 1.5 1년용 Caramel Brown,14,1,15965,6,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/i-dol-pro-1-5-1%eb%85%84%ec%9a%a9/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pro1.5-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cg-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pb.jpg']"
286,I-DOL Pro 1.5 1년용 Charcoal Gray,14,1,15965,6,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/i-dol-pro-1-5-1%eb%85%84%ec%9a%a9/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pro1.5-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cg-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pb.jpg']"
287,I-DOL Pro 1.5 1년용 Peach Brown,14,1,15965,6,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/i-dol-pro-1-5-1%eb%85%84%ec%9a%a9/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pro1.5-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cg-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pb.jpg']"
288,LENSTOWN Lighly Natural Ash Brown,14.3,30,50000,0,8.6,14.3,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-lighly-natural/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/naturalbrown-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/naturalgray-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-natural-ash-brown-1-800x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-natural-ash-gray-1-800x800.jpg']"
289,LENSTOWN Lighly Natural Ash Gray,14.3,30,50000,0,8.6,14.3,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-lighly-natural/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/naturalbrown-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/naturalgray-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-natural-ash-brown-1-800x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-natural-ash-gray-1-800x800.jpg']"
290,안나수이 Roseberry 컬러렌즈 Roseberry Brown,13.3,6,29500,4,8.7,14.2,"[0.0, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/annasui-roseberry/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/annaroseberry.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/AS-Roseberry-Brown-BW-1024x312-1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/AS-Roseberry-Gray-BW.png']"
291,안나수이 Roseberry 컬러렌즈 Roseberry Grey,13.3,6,29500,4,8.7,14.2,"[0.0, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/annasui-roseberry/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/annaroseberry.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/AS-Roseberry-Brown-BW-1024x312-1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/AS-Roseberry-Gray-BW.png']"
292,LENSTOWN Star Loves Moon Brown,13.5,2,26000,2,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-star-loves-moon/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Gray-2.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Gray-3.jpg']"
293,LENSTOWN Star Loves Moon Gray,13.5,2,26000,2,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-star-loves-moon/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Gray-2.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Star-Loves-Moon-Gray-3.jpg']"
294,LENSTOWN Angel French Brown,13.4,1,13000,3,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-angel-french-3%ea%b0%9c%ec%9b%94%ec%9a%a9-1%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-2.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-3.jpg']"
295,LENSTOWN Angel French Gray,13.4,1,13000,3,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-angel-french-3%ea%b0%9c%ec%9b%94%ec%9a%a9-1%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-2.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-3.jpg']"
296,LENSTOWN Personal Eye Color Cool Brown,13.1,2,24000,2,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-personal/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/personalcolor-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-3.jpg']"
297,LENSTOWN Personal Eye Color Cool Gray,13.1,2,24000,2,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-personal/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/personalcolor-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-3.jpg']"
298,LENSTOWN Personal Eye Color Warm Brown,13.1,2,24000,2,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-personal/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/personalcolor-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-3.jpg']"
299,LENSTOWN Personal Eye Color Warm Gray,13.1,2,24000,2,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/lenstown-personal/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/personalcolor-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-3.jpg']"
